popup_image_url	source	views	registration	conversion
https://blog.bookly.com/wp-content/uploads/2019/04/RBE-Modal-300x200.jpg	popup_image_url	1302.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/12/modal_image/112d2aedf58c860c03e19d43fdba78b2b0adfc90.jpg	popup_image_url	3969.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/44/modal_image/a74f16c11792da6a36979a58a1ba2b4333632f57.jpg	popup_image_url	7490.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2016/06/Hiding-Haelo-in-the-sun1-300x200.jpg	popup_image_url	707.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2016/10/Facebook-ads-for-authors-5-300x157.jpg	popup_image_url	21.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/17/modal_image/1f7326b2d40080168b40b140e454e95884760b2b.jpg	popup_image_url	1568.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/19/modal_image/54090cc8ad2acaae1f344a0434d99024bbf85983.jpg	popup_image_url	161.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/2/modal_image/2ef12ccb71ebc6a2f10f8ebc4c68c715f166735c.jpg	popup_image_url	4669.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/21/modal_image/1f7326b2d40080168b40b140e454e95884760b2b.jpg	popup_image_url	2653.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/22/modal_image/672a99dfad9283108f350e4ab13aac57a82abb2d.jpg	popup_image_url	3108.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/23/modal_image/2ef12ccb71ebc6a2f10f8ebc4c68c715f166735c.jpg	popup_image_url	4081.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/3/modal_image/112d2aedf58c860c03e19d43fdba78b2b0adfc90.jpg	popup_image_url	4207.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/30/modal_image/76bf073c98a8b48c248649a15733b6330b916354.jpg	popup_image_url	70.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/10/Marketplace-Photo-2-300x124.jpg	popup_image_url	756.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/10/Marketplace-Photo-1-300x124.jpg	popup_image_url	847.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/4/modal_image/112d2aedf58c860c03e19d43fdba78b2b0adfc90.jpg	popup_image_url	2653.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/9/modal_image/6795e78428298f29f8291c1acbdf1fd603659a3d.jpg	popup_image_url	7826.0	0.0	0.0
